ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Annotation
Luiseno-116_we-1,5492,Luiseno,116_we,tˢɑ̱̄ʔɑm,tˢɑ̱̄ʔɑm,,,Miller1984,116_we-1,false,,,
Luiseno-116_we-2,5493,Luiseno,116_we,tˢɑ̱ʔɑm,tˢɑ̱ʔɑm,,,Miller1984,116_we-1,false,,,
Luiseno-116_we-3,5494,Luiseno,116_we,tˢɑmʔ,tˢɑmʔ,,,Miller1984,116_we-1,false,,,
Luiseno-116_we-4,4148,Luiseno,116_we,tˢɑ̱̄ʔum,tˢɑ̱̄ʔum,,,Miller1984,116_we-1,false,,,
Luiseno-117_what-1,5509,Luiseno,117_what,hī̱tˢɑ,hī̱tˢɑ,,,Miller1984,117_what-4,false,,,
Luiseno-117_what-2,4183,Luiseno,117_what,hiʃ,hiʃ,,,Miller1984,117_what-4,false,,,
Luiseno-118_who-1,4218,Luiseno,118_who,hɑx,hɑx,,,Miller1984,118_who-1,false,,,
Luiseno-119_this-1,4253,Luiseno,119_this,iβi̱ʔ,iβi̱ʔ,,,Miller1984,119_this-4,false,,,
Luiseno-120_that-1,4288,Luiseno,120_that,ō̱nu,ō̱nu,,,Miller1984,120_that-6,false,,,
Luiseno-121_all-1,4323,Luiseno,121_all,cho7on,cho7on,,,Miller1984,121_all-7,false,,,
Luiseno-122_swim-1,4358,Luiseno,122_swim,wɑ̱̄jɑ-,wɑ̱̄jɑ-,,,Miller1984,122_swim-5,false,,,
Gabrielino-1_nonot-1,15,Gabrielino,1_nonot,xai,xai,,,Miller1984,1_nonot-1,false,,,
Gabrielino-2_many-1,47,Gabrielino,2_many,ayohin,ayohin,,,Miller1984,2_many-4,false,,,(=much)
Gabrielino-3_one-1,79,Gabrielino,3_one,pukú,pukú,,,Miller1984,3_one-5,false,,,
Gabrielino-4_two-1,111,Gabrielino,4_two,wehé,wehé,,,Miller1984,4_two-1,false,,,
Gabrielino-5_big-1,143,Gabrielino,5_big,yoòič,yoòič,,,Miller1984,5_big-4,false,,,
Gabrielino-6_old-1,175,Gabrielino,6_old,eraaxpo,eraaxpo,,,Harrington1928,6_old-14,false,,,
Gabrielino-6_old-2,5026,Gabrielino,6_old,eraakpo,eraakpo,,,Harrington1928,6_old-14,false,,,
Gabrielino-7_small-1,207,Gabrielino,7_small,anuüsi,anuüsi,,,Miller1984,7_small-16,false,,,
Gabrielino-8_short-1,239,Gabrielino,8_short,kamúho',kamúho',,,Hill2003,8_short-14,false,,,"JHH: Not (5), I'll bet this is ""not tall"" (with ka- ""not"")"
Gabrielino-9_long-1,271,Gabrielino,9_long,kahōʔ,kahōʔ,,,Miller1984,9_long-9,false,,,
Gabrielino-10_new-1,303,Gabrielino,10_new,imūt,imūt,,,Miller1984,10_new-10,false,,,
Gabrielino-11_good-1,335,Gabrielino,11_good,tihövkui,tihövkui,,,Miller1984,11_good-10,false,,,
Gabrielino-12_round-1,367,Gabrielino,12_round,turārkiwiʔ,turārkiwiʔ,,,Miller1984,12_round-11,false,,,
Gabrielino-13_heavy-1,399,Gabrielino,13_heavy,potoo,potoo,,,Miller1984,13_heavy-2,false,,,
Gabrielino-14_dry-1,431,Gabrielino,14_dry,ahōkin,ahōkin,,,Miller1984,14_dry-6,false,,,RMR: changed from 2 to 6 on the basis of JHH comment: (JHH: I don't think this is (2).)
Gabrielino-16_dirty-1,495,Gabrielino,16_dirty,tyhovit,tyhovit,,,Hill2009,16_dirty-21,false,,,
Gabrielino-17_full-1,527,Gabrielino,17_full,pūyn-,pūyn-,,,Miller1984,17_full-19,false,,,JHH:  Vowel is NOT long in Harrington field notes.
Gabrielino-18_cold-1,559,Gabrielino,18_cold,ṣuvoʔ,ṣuvoʔ,,,Miller1984,18_cold-2,false,,,
Gabrielino-19_hot-1,591,Gabrielino,19_hot,orōʔ,orōʔ,,,Miller1984,19_hot-1,false,,,
Gabrielino-20_woman-1,623,Gabrielino,20_woman,tokor,tokor,,,Miller1984,20_woman-12,false,,,
Gabrielino-21_man-1,655,Gabrielino,21_man,voroit,voroit,,,Miller1984,21_man-10,false,,,
Gabrielino-22_person-1,687,Gabrielino,22_person,taraxat,taraxat,,,Miller1984,22_person-2,false,,,
Gabrielino-23_fish-1,719,Gabrielino,23_fish,kuir,kuir,,,Miller1984,23_fish-2,false,,,
Gabrielino-24_bird-1,751,Gabrielino,24_bird,chi7u:,chi7u:,,,Merriam1850,24_bird-11,false,,,
Gabrielino-25_dog-1,783,Gabrielino,25_dog,wuši,wuši,,,Miller1984,25_dog-5,false,,,
Gabrielino-26_louse-1,815,Gabrielino,26_louse,-ar,-ar,,,Miller1984,26_louse-2,false,,,
Gabrielino-27_snake-1,847,Gabrielino,27_snake,šot,šot,,,Miller1984,27_snake-3,false,,,
Gabrielino-28_tree-1,879,Gabrielino,28_tree,tuvār,tuvār,,,Miller1984,28_tree-11,false,,,
Gabrielino-29_bark-1,910,Gabrielino,29_bark,axōxoc,axōxoc,,,Miller1984,29_bark-3,false,,,
Gabrielino-31_root-1,974,Gabrielino,31_root,-wiwin,-wiwin,,,Miller1984,31_root-3,false,,,
Gabrielino-32_seed-1,1006,Gabrielino,32_seed,-pūc̣in,-pūc̣in,,,Miller1984,32_seed-1,false,,,see 'eye'
Gabrielino-33_blood-1,1038,Gabrielino,33_blood,-xain,-xain,,,Miller1984,33_blood-9,false,,,
Gabrielino-34_meat-1,1070,Gabrielino,34_meat,-tūkin,-tūkin,,,Miller1984,34_meat-1,false,,,=flesh
Gabrielino-35_skin-1,1102,Gabrielino,35_skin,axóxoc̣,axóxoc̣,,,Miller1984,35_skin-3,false,,,JHH: Checked and confirmed with Harrington field notes although Harrington has axo:xoc (long vowel -- I guess acute accent is marking that here.)
Gabrielino-35_skin-2,5115,Gabrielino,35_skin,axo:xoc,axo:xoc,,,Harrington1928,35_skin-3,false,,,JHH: Checked and confirmed with Harrington field notes although Harrington has axo:xoc (long vowel -- I guess acute accent is marking that here.)
Gabrielino-36_bone-1,1134,Gabrielino,36_bone,-ʔēʔin,-ʔēʔin,,,Miller1984,36_bone-1,false,,,
Gabrielino-37_greasefat-1,1166,Gabrielino,37_greasefat,witā,witā,,,Miller1984,37_greasefat-2,false,,,
Gabrielino-38_egg-1,5124,Gabrielino,38_egg,-xa:xen,-xa:xen,,,Harrington1928,38_egg-8,false,,,"i, e are free alternates in unstressed syll."
Gabrielino-38_egg-2,1198,Gabrielino,38_egg,-xāxin,-xāxin,,,Miller1984,38_egg-8,false,,,"i, e are free alternates in unstressed syll."
Gabrielino-39_horn-1,1230,Gabrielino,39_horn,-ʔāʔan,-ʔāʔan,,,Miller1984,39_horn-1,false,,,
Gabrielino-41_feather-1,1294,Gabrielino,41_feather,-māsan,-māsan,,,Miller1984,41_feather-5,false,,,
Gabrielino-42_hair-1,1326,Gabrielino,42_hair,-pwan,-pwan,,,Miller1984,42_hair-2,false,,,"=""head/hair"" JHH: this is -poa:n (po is regular in 2, -n is possessive suffix"
Gabrielino-43_head-1,1358,Gabrielino,43_head,-pwan,-pwan,,,Miller1984,43_head-14,false,,,"(=#42), JHH should be -poa:n, not in /pam/ set. This is the ""hair"" word being used for ""head"" instead of the usual opposite case."
Gabrielino-44_ear-1,1390,Gabrielino,44_ear,-nanax,-nanax,,,Miller1984,44_ear-1,false,,,
Gabrielino-45_eye-1,1422,Gabrielino,45_eye,-tsòtron,-tsòtron,,,Miller1984,45_eye-3,false,,,
Gabrielino-45_eye-2,5138,Gabrielino,45_eye,-co:con,-co:con,,,Harrington1928,45_eye-3,false,,,"""ojos"""
Gabrielino-46_nose-1,1454,Gabrielino,46_nose,-möpin,-möpin,,,Miller1984,46_nose-1,false,,,
Gabrielino-47_mouth-1,1486,Gabrielino,47_mouth,-toŋin,-toŋin,,,Miller1984,47_mouth-4,false,,,"JHH: /o/ from *ɨ, Å‹ from *n"
Gabrielino-48_tooth-1,1517,Gabrielino,48_tooth,-tatam,-tatam,,,Miller1984,48_tooth-1,false,,,
Gabrielino-48_tooth-2,5143,Gabrielino,48_tooth,-tāmin,-tāmin,,,Miller1984,,false,,,
Gabrielino-49_tongue-1,1549,Gabrielino,49_tongue,-noŋin,-noŋin,,,Miller1984,49_tongue-2,false,,,
Gabrielino-50_clawnail-1,1581,Gabrielino,50_clawnail,esčut,esčut,,,Miller1984,50_clawnail-5,false,,,
Gabrielino-50_clawnail-2,5146,Gabrielino,50_clawnail,-čur,-čur,,,Miller1984,50_clawnail-5,false,,,
Gabrielino-51_foot-1,1613,Gabrielino,51_foot,-nev,-nev,,,Miller1984,51_foot-2,false,,,
Gabrielino-52_knee-1,1645,Gabrielino,52_knee,-tongu-n,-tongu-n,,,Miller1984,52_knee-1,false,,,
Gabrielino-53_hand-1,1677,Gabrielino,53_hand,-man,-man,,,Miller1984,53_hand-1,false,,,
Gabrielino-54_arm-1,1709,Gabrielino,54_arm,-man,-man,,,Miller1984,54_arm-2,false,,,
Gabrielino-56_belly-1,1760,Gabrielino,56_belly,-xo:nen,-xo:nen,,,Harrington1928,56_belly-9,false,,,
Gabrielino-56_belly-2,5159,Gabrielino,56_belly,-xo:non,-xo:non,,,Harrington1928,56_belly-9,false,,,
Gabrielino-58_neck-1,1824,Gabrielino,58_neck,-ŋooŋ,-ŋooŋ,,,Miller1984,58_neck-3,false,,,
Gabrielino-59_breast-1,1856,Gabrielino,59_breast,-pin,-pin,,,Miller1984,59_breast-1,false,,,
Gabrielino-60_heart-1,1888,Gabrielino,60_heart,-ṣūn,-ṣūn,,,Miller1984,60_heart-2,false,,,
Gabrielino-62_drink-1,1952,Gabrielino,62_drink,pa-a,pa-a,,,Miller1984,62_drink-3,false,,,
Gabrielino-63_eat-1,1984,Gabrielino,63_eat,ikwa-a,ikwa-a,,,Miller1984,63_eat-2,false,,,
Gabrielino-66_see-1,2080,Gabrielino,66_see,huta-a,huta-a,,,Miller1984,66_see-7,false,,,
Gabrielino-66_see-2,5212,Gabrielino,66_see,hūtu-,hūtu-,,,Miller1984,66_see-7,false,,,
Gabrielino-67_hear-1,2112,Gabrielino,67_hear,naxākwa,naxākwa,,,Miller1984,67_hear-1,false,,,
Gabrielino-68_know-1,2144,Gabrielino,68_know,hyo:n,hyo:n,,,Miller1984,68_know-4,false,,,"JHH: Harrington field notes have hyo:n (in xayne hyo:nax hi:ta ""I don't know anything"", and also hyo:rot ""hombre sabiö.  I vote for set (4)."
Gabrielino-69_sleep-1,2176,Gabrielino,69_sleep,yetamku-a,yetamku-a,,,Miller1984,69_sleep-6,false,,,
Gabrielino-70_die-1,2208,Gabrielino,70_die,moyōk,moyōk,,,Miller1984,70_die-8,false,,,
Gabrielino-71_kill-1,2240,Gabrielino,71_kill,muka-a,muka-a,,,Miller1984,71_kill-3,false,,,
Gabrielino-73_walk-1,2304,Gabrielino,73_walk,nuŋino,nuŋino,,,Miller1984,73_walk-6,false,,,"JHH: Not the same as (1).  Same as Cup. ngiy ""go away"""
Gabrielino-74_come-1,2336,Gabrielino,74_come,kimā,kimā,,,Miller1984,74_come-1,false,,,
Gabrielino-75_lie-1,2368,Gabrielino,75_lie,okō,okō,,,Miller1984,75_lie-3,false,,,JHH: Goes with Serrano
Gabrielino-76_sitsitdown-1,2400,Gabrielino,76_sitsitdown,yačo,yačo,,,Miller1984,76_sitsitdown-9,false,,,
Gabrielino-77_standup-1,2432,Gabrielino,77_standup,karūk,karūk,,,Miller1984,77_standup-6,false,,,
Gabrielino-78_throw-1,2464,Gabrielino,78_throw,piʔ,piʔ,,,Miller1984,78_throw-22,false,,,
Gabrielino-79_give-1,2496,Gabrielino,79_give,ua,ua,,,Miller1984,79_give-4,false,,,
Gabrielino-80_say-1,2528,Gabrielino,80_say,pāri,pāri,,,Miller1984,80_say-12,false,,,JHH: Not 4
Gabrielino-81_sing-1,2560,Gabrielino,81_sing,čee-a,čee-a,,,Miller1984,81_sing-4,false,,,
Gabrielino-82_sun-1,2592,Gabrielino,82_sun,tami-t,tami-t,,,Miller1984,82_sun-4,false,,,
Gabrielino-83_moon-1,2624,Gabrielino,83_moon,moar,moar,,,Miller1984,83_moon-1,false,,,
Gabrielino-83_moon-2,5324,Gabrielino,83_moon,muār,muār,,,Miller1984,83_moon-1,false,,,
Gabrielino-84_star-1,2656,Gabrielino,84_star,šušyot,šušyot,,,Miller1984,84_star-3,false,,,
Gabrielino-85_sky-1,2688,Gabrielino,85_sky,tukupar,tukupar,,,Miller1984,85_sky-1,false,,,
Gabrielino-86_water-1,2720,Gabrielino,86_water,par,par,,,Miller1984,86_water-1,false,,,
Gabrielino-87_wind-1,2752,Gabrielino,87_wind,axikaŋ,axikaŋ,,,Miller1984,87_wind-6,false,,,
Gabrielino-88_rain-1,2784,Gabrielino,88_rain,aqwakin,aqwakin,,,Miller1984,88_rain-8,false,,,
Gabrielino-89_snow-1,2816,Gabrielino,89_snow,navakit,navakit,,,Miller1984,89_snow-1,false,,,
Gabrielino-90_stonerock-1,5362,Gabrielino,90_stonerock,tūta,tūta,,,Miller1984,90_stonerock-1,false,,,
Gabrielino-90_stonerock-2,2848,Gabrielino,90_stonerock,tota,tota,,,Miller1984,90_stonerock-1,false,,,
Gabrielino-91_sand-1,2880,Gabrielino,91_sand,piri,piri,,,Miller1984,,false,,,
Gabrielino-91_sand-2,5365,Gabrielino,91_sand,uhēt,uhēt,,,Miller1984,91_sand-4,false,,,"JHH: Use (4), this is the ""earth"" word like in Luiseno (actually a word for ""rock"" PUA *hokV)"
Gabrielino-91_sand-3,5366,Gabrielino,91_sand,ōhit,ōhit,,,Miller1984,91_sand-4,false,,,"JHH: Use (4), this is the ""earth"" word like in Luiseno (actually a word for ""rock"" PUA *hokV)"
Gabrielino-92_earth-1,2912,Gabrielino,92_earth,öxar,öxar,,,Miller1984,92_earth-3,false,,,
Gabrielino-92_earth-2,5371,Gabrielino,92_earth,ōxar,ōxar,,,Miller1984,92_earth-3,false,,,
Gabrielino-92_earth-3,5372,Gabrielino,92_earth,tuvar,tuvar,,,Miller1984,,false,,,
Gabrielino-93_salt-1,2944,Gabrielino,93_salt,aŋor,aŋor,,,Miller1984,93_salt-1,false,,,
Gabrielino-94_cloud-1,2976,Gabrielino,94_cloud,akwākin,akwākin,,,Miller1984,94_cloud-11,false,,,
Gabrielino-95_smoke-1,3008,Gabrielino,95_smoke,maat,maat,,,Miller1984,95_smoke-2,false,,,"JHH: I can't find /maat/ in Harrington notes; should be moa:t or mwa:t, also can't find those!"
Gabrielino-95_smoke-2,5375,Gabrielino,95_smoke,-c̣iān,-c̣iān,,,Miller1984,,false,,,
Gabrielino-96_fire-1,3040,Gabrielino,96_fire,c̣āvut,c̣āvut,,,Miller1984,96_fire-6,false,,,
Gabrielino-97_ash-1,3072,Gabrielino,97_ash,košiš,košiš,,,Miller1984,97_ash-5,false,,,
Gabrielino-98_burn-1,3104,Gabrielino,98_burn,virēk,virēk,,,Miller1984,98_burn-11,false,,,
Gabrielino-99_pathroad-1,3136,Gabrielino,99_pathroad,pet,pet,,,Miller1984,99_pathroad-1,false,,,
Gabrielino-100_mountain-1,3168,Gabrielino,100_mountain,xai,xai,,,Miller1984,100_mountain-2,false,,,
Gabrielino-101_red-1,3200,Gabrielino,101_red,kwahoxa,kwahoxa,,,Miller1984,101_red-L3,false,,,JHH: Yuman loan
Gabrielino-102_green-1,3232,Gabrielino,102_green,takāpiʔ,takāpiʔ,,,Miller1984,102_green-18,false,,,JHH: should have final syllable as pe7
Gabrielino-103_yellow-1,3264,Gabrielino,103_yellow,payūwit,payūwit,,,Miller1984,103_yellow-9,false,,,
Gabrielino-104_white-1,3296,Gabrielino,104_white,rawatai,rawatai,,,Miller1984,104_white-7,false,,,
Gabrielino-105_black-1,3328,Gabrielino,105_black,yupi:xa7,yupi:xa7,,,Miller1984,105_black-7,false,,,"Merriam: yopi/hax (/ is acute acc on i); Harrington yopi:xa7, yupi:xa7  ""color of a black dog"".  yumaxe, etc. are the words for people with dark skin."
Gabrielino-105_black-2,5416,Gabrielino,105_black,yopi:xa7,yopi:xa7,,,Miller1984,105_black-7,false,,,"Merriam: yopi/hax (/ is acute acc on i); Harrington yopi:xa7, yupi:xa7  ""color of a black dog"".  yumaxe, etc. are the words for people with dark skin."
Gabrielino-106_night-1,3360,Gabrielino,106_night,yauke,yauke,,,Miller1984,106_night-3,false,,,
Gabrielino-107_name-1,3392,Gabrielino,107_name,-tuānyan,-tuānyan,,,Miller1984,107_name-2,false,,,
Gabrielino-108_year-1,3424,Gabrielino,108_year,tameevŋey,tameevŋey,,,Harrington1928,108_year-1,false,,,
Gabrielino-110_three-1,3705,Gabrielino,110_three,páheʔ,páheʔ,,,Miller1984,110_three-1,false,,,
Gabrielino-111_four-1,3740,Gabrielino,111_four,wačáʔ,wačáʔ,,,Miller1984,111_four-1,false,,,
Gabrielino-112_five-1,3774,Gabrielino,112_five,mahár,mahár,,,Miller1984,112_five-3,false,,,
Gabrielino-114_i-1,5476,Gabrielino,114_i,nō,nō,,,Miller1984,114_i-1,false,,,
Gabrielino-114_i-2,4080,Gabrielino,114_i,nō̱mɑʔ,nō̱mɑʔ,,,Miller1984,,false,,,
Gabrielino-115_yousing-1,4115,Gabrielino,115_yousing,ō̱mɑʔ,ō̱mɑʔ,,,Miller1984,115_yousing-2,false,,,"JHH:  Not the /m/ of the ""1"" forms as far as I know, but a Gabrielino -ma increment that appears on other independent pronouns as well and not in all positions"
Gabrielino-116_we-1,4150,Gabrielino,116_we,iyoomo,iyoomo,,,Miller1984,116_we-3,false,,,
Gabrielino-117_what-1,4185,Gabrielino,117_what,hitɑ,hitɑ,,,Miller1984,117_what-4,false,,,
Gabrielino-118_who-1,4220,Gabrielino,118_who,hakii,hakii,,,Miller1984,118_who-1,false,,,
Gabrielino-119_this-1,4255,Gabrielino,119_this,mine,mine,,,Miller1984,119_this-5,false,,,
Gabrielino-120_that-1,4290,Gabrielino,120_that,pēʔe,pēʔe,,,Miller1984,120_that-8,false,,,
Gabrielino-121_all-1,4325,Gabrielino,121_all,owɑ̱̄ʔix,owɑ̱̄ʔix,,,Miller1984,121_all-9,false,,,JHH: I don't know WHAT that is.  Word is wee.
Hopi-1_nonot-1,16,Hopi,1_nonot,qá,qá,,,Miller1984,1_nonot-1,false,,,
Hopi-1_nonot-2,5000,Hopi,1_nonot,qaʔé,qaʔé,,,Miller1984,1_nonot-1,false,,,
Hopi-2_many-1,48,Hopi,2_many,káasta,káasta,,,Miller1984,2_many-10,false,,,
Hopi-3_one-1,80,Hopi,3_one,sɨɨka,sɨɨka,,,Miller1984,3_one-1,false,,,JHH: I'd put it in (1)
Hopi-4_two-1,112,Hopi,4_two,lööyöm,lööyöm,,,Miller1984,4_two-1,false,,,
Hopi-5_big-1,144,Hopi,5_big,wí̵ɨyoqa,wí̵ɨyoqa,,,Miller1984,5_big-5,false,,,
Hopi-6_old-1,176,Hopi,6_old,wí̵ɨyoʔo,wí̵ɨyoʔo,,,Miller1984,6_old-5,false,,,
Hopi-6_old-2,5027,Hopi,6_old,wɨɨya,wɨɨya,,,Miller1984,6_old-5,false,,,
Hopi-7_small-1,208,Hopi,7_small,cáako,cáako,,,Miller1984,7_small-10,false,,,
Hopi-8_short-1,240,Hopi,8_short,cáava,cáava,,,Miller1984,8_short-5,false,,,
Hopi-9_long-1,272,Hopi,9_long,wí̵ɨpa,wí̵ɨpa,,,Miller1984,9_long-4,false,,,
Hopi-10_new-1,304,Hopi,10_new,pí̵ɨhɨ,pí̵ɨhɨ,,,Miller1984,10_new-1,false,,,
Hopi-11_good-1,336,Hopi,11_good,hópi,hópi,,,Miller1984,,true,,,
Hopi-12_round-1,368,Hopi,12_round,pöláŋpɨ,pöláŋpɨ,,,Miller1984,12_round-1,false,,,
Hopi-13_heavy-1,400,Hopi,13_heavy,pɨtɨ,pɨtɨ,,,Miller1984,13_heavy-2,false,,,=be heavy
Hopi-14_dry-1,432,Hopi,14_dry,láaqu,láaqu,,,Miller1984,14_dry-2,false,,,=get dry
Hopi-15_sharpblade-1,464,Hopi,15_sharpblade,qala-,qala-,,,Miller1984,15_sharpblade-8,false,,,
Hopi-16_dirty-1,496,Hopi,16_dirty,icéheʔe,icéheʔe,,,Miller1984,16_dirty-8,false,,,=to be dirty
Hopi-17_full-1,528,Hopi,17_full,óopokiw-ta,óopokiw-ta,,,Miller1984,17_full-15,false,,,=to be full
Hopi-18_cold-1,560,Hopi,18_cold,sí̵ɨsɨŋwa,sí̵ɨsɨŋwa,,,Miller1984,18_cold-2,false,,,=be cold (as food)
Hopi-19_hot-1,592,Hopi,19_hot,mí̵ki,mí̵ki,,,Miller1984,19_hot-8,false,,,=be hot
Hopi-20_woman-1,624,Hopi,20_woman,wɨɨti,wɨɨti,,,Miller1984,20_woman-13,false,,,
Hopi-21_man-1,656,Hopi,21_man,táaqa,táaqa,,,Miller1984,21_man-4,false,,,
Hopi-22_person-1,688,Hopi,22_person,sino,sino,,,Miller1984,22_person-8,false,,,
Hopi-23_fish-1,720,Hopi,23_fish,páakiw,páakiw,,,Miller1984,23_fish-1,false,,,
Hopi-24_bird-1,752,Hopi,24_bird,círo,círo,,,Miller1984,24_bird-12,false,,,
Hopi-25_dog-1,784,Hopi,25_dog,póoko,póoko,,,Miller1984,25_dog-1,false,,,
Hopi-26_louse-1,816,Hopi,26_louse,átɨ,átɨ,,,Miller1984,26_louse-2,false,,,
Hopi-27_snake-1,848,Hopi,27_snake,lölóŋw,lölóŋw,,,Miller1984,27_snake-9,false,,,
Hopi-28_tree-1,880,Hopi,28_tree,cóki,cóki,,,Miller1984,28_tree-12,false,,,
Hopi-29_bark-1,911,Hopi,29_bark,cíipɨ,cíipɨ,,,Miller1984,29_bark-10,false,,,
Hopi-30_leaf-1,943,Hopi,30_leaf,náapi,náapi,,,Miller1984,30_leaf-10,false,,,
Hopi-31_root-1,975,Hopi,31_root,ŋáʔat,ŋáʔat,,,Miller1984,31_root-2,false,,,
Hopi-32_seed-1,1007,Hopi,32_seed,póosi,póosi,,,Miller1984,32_seed-1,false,,,see 'eye'
Hopi-33_blood-1,1039,Hopi,33_blood,í̵ŋwa,í̵ŋwa,,,Miller1984,33_blood-3,false,,,
Hopi-34_meat-1,1071,Hopi,34_meat,síkwi,síkwi,,,Miller1984,34_meat-8,false,,,
Hopi-35_skin-1,1103,Hopi,35_skin,cíipɨ,cíipɨ,,,Miller1984,35_skin-12,false,,,(=#29)
Hopi-36_bone-1,1135,Hopi,36_bone,ööqa,ööqa,,,Miller1984,36_bone-1,false,,,
Hopi-37_greasefat-1,1167,Hopi,37_greasefat,wíhɨ,wíhɨ,,,Miller1984,37_greasefat-2,false,,,
Hopi-38_egg-1,1199,Hopi,38_egg,nöhɨ,nöhɨ,,,Miller1984,38_egg-1,false,,,
Hopi-39_horn-1,1231,Hopi,39_horn,áala,áala,,,Miller1984,39_horn-1,false,,,
Hopi-40_tail-1,1263,Hopi,40_tail,sɨri,sɨri,,,Miller1984,40_tail-3,false,,,
Hopi-41_feather-1,1295,Hopi,41_feather,nákwa,nákwa,,,Miller1984,41_feather-11,false,,,
Hopi-42_hair-1,1327,Hopi,42_hair,höömi,höömi,,,Miller1984,42_hair-9,false,,,
Hopi-43_head-1,1359,Hopi,43_head,qöytö,qöytö,,,Miller1984,43_head-13,false,,,
Hopi-44_ear-1,1391,Hopi,44_ear,náqvɨ,náqvɨ,,,Miller1984,44_ear-1,false,,,
Hopi-45_eye-1,1423,Hopi,45_eye,póosi,póosi,,,Miller1984,45_eye-1,false,,,
Hopi-46_nose-1,1455,Hopi,46_nose,yáqa,yáqa,,,Miller1984,46_nose-2,false,,,
Hopi-47_mouth-1,1487,Hopi,47_mouth,móʔa,móʔa,,,Miller1984,47_mouth-7,false,,,
Hopi-48_tooth-1,1518,Hopi,48_tooth,táma,táma,,,Miller1984,48_tooth-1,false,,,
Hopi-49_tongue-1,1550,Hopi,49_tongue,léŋi,léŋi,,,Miller1984,49_tongue-2,false,,,
Hopi-50_clawnail-1,1582,Hopi,50_clawnail,sóki,sóki,,,Miller1984,50_clawnail-5,false,,,JHH: This i hopi /so/ from *su
Hopi-51_foot-1,1614,Hopi,51_foot,kí̵kɨ,kí̵kɨ,,,Miller1984,51_foot-1,false,,,
Hopi-52_knee-1,1646,Hopi,52_knee,támë,támë,,,Miller1984,52_knee-1,false,,,
Hopi-53_hand-1,1678,Hopi,53_hand,máʔa,máʔa,,,Miller1984,53_hand-1,false,,,
Hopi-54_arm-1,1710,Hopi,54_arm,máʔa,máʔa,,,Miller1984,54_arm-2,false,,,(=#53)
Hopi-55_rope-1,3457,Hopi,55_rope,wíkpaŋwa,wíkpaŋwa,,,Miller1984,55_rope-4,false,,,
Hopi-56_belly-1,1761,Hopi,56_belly,póno,póno,,,Miller1984,56_belly-2,false,,,JHH this same as 1748 2 not 8
Hopi-57_navelbellybutton-1,1793,Hopi,57_navelbellybutton,sípna,sípna,,,Miller1984,,true,,,Probably a lon from Keresan
Hopi-58_neck-1,1825,Hopi,58_neck,kwáapi,kwáapi,,,Miller1984,58_neck-1,false,,,
Hopi-59_breast-1,1857,Hopi,59_breast,píihɨ,píihɨ,,,Miller1984,59_breast-1,false,,,
Hopi-60_heart-1,1889,Hopi,60_heart,ɨnáŋwɨ,ɨnáŋwɨ,,,Miller1984,60_heart-6,false,,,
Hopi-61_liver-1,1921,Hopi,61_liver,ní̵ɨma,ní̵ɨma,,,Miller1984,61_liver-1,false,,,
Hopi-62_drink-1,1953,Hopi,62_drink,híiko,híiko,,,Miller1984,62_drink-2,false,,,
Hopi-63_eat-1,1985,Hopi,63_eat,sówa,sówa,,,Miller1984,63_eat-3,false,,,
Hopi-64_bite-1,2017,Hopi,64_bite,kí̵ɨki,kí̵ɨki,,,Miller1984,64_bite-1,false,,,
Hopi-65_vomit-1,2049,Hopi,65_vomit,náyöʔ,náyöʔ,,,Miller1984,65_vomit-1,false,,,JHH: has form from *yo; na- is reflexive prefix
Hopi-66_see-1,2081,Hopi,66_see,yóri,yóri,,,Miller1984,66_see-8,false,,,
Hopi-67_hear-1,2113,Hopi,67_hear,navota,navota,,,Miller1984,67_hear-1,false,,,?
Hopi-68_know-1,2145,Hopi,68_know,navóta,navóta,,,Miller1984,68_know-8,false,,,(=#66 'hear')
Hopi-69_sleep-1,2177,Hopi,69_sleep,pí̵ɨwi,pí̵ɨwi,,,Miller1984,69_sleep-1,false,,,
Hopi-70_die-1,2209,Hopi,70_die,móok,móok,,,Miller1984,70_die-2,false,,,
Hopi-71_kill-1,2241,Hopi,71_kill,níina,níina,,,Miller1984,71_kill-6,false,,,"JHH: Word should be nÃ-ina  ""to kill singular victim"" (KCH confirms)"
Hopi-72_fly-1,2273,Hopi,72_fly,másay-,másay-,,,Miller1983,72_fly-11,false,,,
Hopi-72_fly-2,5253,Hopi,72_fly,pí̵ɨyalti,pí̵ɨyalti,,,Hale1964,72_fly-15,false,,,
Hopi-73_walk-1,2305,Hopi,73_walk,wáaynɨma,wáaynɨma,,,Miller1984,73_walk-2,false,,,
Hopi-74_come-1,2337,Hopi,74_come,péewiʔ,péewiʔ,,,Miller1984,74_come-7,false,,,
Hopi-75_lie-1,2369,Hopi,75_lie,wáʔökiw-ta,wáʔökiw-ta,,,Miller1984,75_lie-8,false,,,
Hopi-76_sitsitdown-1,2401,Hopi,76_sitsitdown,qátɨ,qátɨ,,,Miller1984,76_sitsitdown-1,false,,,
Hopi-77_standup-1,2433,Hopi,77_standup,wí̵nɨ,wí̵nɨ,,,Miller1984,77_standup-1,false,,,
Hopi-78_throw-1,2465,Hopi,78_throw,tí̵ɨva,tí̵ɨva,,,Miller1984,78_throw-3,false,,,
